Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Título,Precio,Moneda,Tipo de vendedor,Con cámara de retroceso
Chevrolet,Captiva,2016.0,2.4 Ls Mt Fwd 167cv,Gris,Nafta,5.0,Manual,2.4,SUV,183000 km,Chevrolet Captiva 2.4 Ls Mt Fwd 167cv,13500.0,U$S,particular,Sí
Chevrolet,Captiva,2013.0,2.4 Lt Mt Awd 167cv,Gris,Nafta,5.0,Manual,2.4,SUV,151600 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,20000.0,U$S,particular,No
Chevrolet,Captiva,2011.0,2.0 Vcdi Ltz At,,Diésel,5.0,Automática,2.0,SUV,197000 km,Chevrolet Captiva 2.0 Vcdi Ltz At,15000.0,U$S,particular,
Chevrolet,Captiva,2012.0,2.4 Lt Mt Awd 167cv,Gris,Nafta,5.0,Manual,2.4,SUV,169000 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,9909.09,U$S,particular,
Chevrolet,Captiva,2009.0,2.0 Vcdi Ltz At,,Diésel,5.0,Automática,2.0,SUV,250000 km,Chevrolet Captiva 2.0 Vcdi Ltz At,9000.0,U$S,particular,
Chevrolet,Captiva,2011.0,2.0 Vcdi Ltz At,,Diésel,5.0,Automática,2.0,SUV,144780 km,Chevrolet Captiva 2.0 Vcdi Ltz At,9500.0,U$S,particular,
Chevrolet,Captiva,2011.0,2.0 Vcdi Lt Mt,,Diésel,5.0,Manual,2.0,SUV,129000 km,Chevrolet Captiva 2.0 Vcdi Lt Mt,9800.0,U$S,particular,
Chevrolet,Captiva,2010.0,2.0 Vcdi Lt Mt,,Diésel,5.0,Manual,2.0,SUV,213000 km,Chevrolet Captiva 2.0 Vcdi Lt Mt,8500.0,U$S,particular,
Chevrolet,Captiva,2013.0,2.4 Lt Mt Awd 167cv,Blanco,Nafta,5.0,Manual,2.4,SUV,165000 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,11000.0,U$S,particular,
Chevrolet,Captiva,2017.0,2.4 Ls 167cv,Plateado,Nafta,5.0,Manual,2.4,SUV,80000 km,Chevrolet Captiva 2.4 Ls 167cv,17000.0,U$S,particular,
Chevrolet,Captiva,2013.0,2.4 Lt Mt Awd 167cv,,Nafta,5.0,Manual,2.4,SUV,220000 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,11500.0,U$S,particular,
Chevrolet,Captiva,2017.0,2.2 Ltz 184cv,,Diésel,5.0,Automática,2.2,SUV,112887 km,Chevrolet Captiva 2.2 Ltz 184cv,19500.0,U$S,particular,
Chevrolet,Captiva,2011.0,2.0 Vcdi Ltz At,,Diésel,5.0,Automática,2.0,SUV,237000 km,Chevrolet Captiva 2.0 Vcdi Ltz At,8909.09,U$S,particular,
Chevrolet,Captiva,2014.0,2.4 Ls Mt Fwd 167cv,Gris,Nafta,5.0,Manual,2.4,SUV,58000 km,Chevrolet Captiva 2.4 Ls Mt Fwd 167cv,17000.0,U$S,particular,
Chevrolet,Captiva,2008.0,2.0 Vcdi Lt Mt,,Diésel,5.0,Manual,2.0,SUV,186934 km,Chevrolet Captiva 2.0 Vcdi Lt Mt,7090.91,U$S,particular,
Chevrolet,Captiva,2011.0,2.0 Vcdi Ltz At,,Diésel,5.0,Automática,2.0,SUV,204900 km,Chevrolet Captiva 2.0 Vcdi Ltz At,11000.0,U$S,particular,
Chevrolet,Captiva,2013.0,2.2 Ltz Awd D 184cv At,,Diésel,5.0,Automática,2.2,SUV,115000 km,Chevrolet Captiva 2.2 Ltz Awd D 184cv At,14200.0,U$S,particular,
Chevrolet,Captiva,2016.0,2.2 Ltz Awd D 184cv At,,Diésel,5.0,Automática,2.2,SUV,167000 km,Chevrolet Captiva 2.2 Ltz Awd D 184cv At,15500.0,U$S,particular,
Chevrolet,Captiva,2016.0,2.4 Ls 167cv,,Nafta,5.0,Manual,2.4,SUV,145000 km,Chevrolet Captiva 2.4 Ls 167cv,15000.0,U$S,particular,
Chevrolet,Captiva,2008.0,2.0 Vcdi Ltz At,,Diésel,5.0,Automática,2.0,SUV,216000 km,Chevrolet Captiva 2.0 Vcdi Ltz At,8909.09,U$S,particular,
Chevrolet,Captiva,2012.0,2.2 Ltz Awd D 184cv At,,Diésel,5.0,Automática,2.2,SUV,146000 km,Chevrolet Captiva 2.2 Ltz Awd D 184cv At,13900.0,U$S,particular,
Chevrolet,Captiva,2011.0,2.0 Vcdi Lt Mt,,Diésel,5.0,Manual,2.0,SUV,152300 km,Chevrolet Captiva 2.0 Vcdi Lt Mt,8900.0,U$S,particular,
Chevrolet,Captiva,2014.0,2.4 Lt Mt Awd 167cv,Blanco,Nafta,5.0,Manual,2.4,SUV,60000 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,16000.0,U$S,particular,Sí
Chevrolet,Captiva,2018.0,2.2 Ltz 184cv,Gris,Diésel,5.0,Automática,2.2,SUV,120000 km,Chevrolet Captiva 2.2 Ltz 184cv,23000.0,U$S,particular,
Chevrolet,Captiva,2015.0,2.2 Ltz Awd D 184cv At,,Diésel,5.0,Automática,2.2,SUV,120000 km,Chevrolet Captiva 2.2 Ltz Awd D 184cv At,18000.0,U$S,particular,
Chevrolet,Captiva,2017.0,2.4 Lt 167cv,,Nafta,5.0,Manual,2.4,SUV,114000 km,Chevrolet Captiva 2.4 Lt 167cv,18000.0,U$S,particular,
Chevrolet,Captiva,2015.0,2.2 Ltz Awd D 184cv At,Negro,Diésel,5.0,Automática,2.2,SUV,112000 km,Chevrolet Captiva 2.2 Ltz Awd D 184cv At,17500.0,U$S,particular,
Chevrolet,Captiva,2008.0,2.0 Vcdi Lt Mt,Azul,Diésel,5.0,Manual,2.0,SUV,207000 km,Chevrolet Captiva 2.0 Vcdi Lt Mt,7727.27,U$S,particular,
Chevrolet,Captiva,2013.0,2.2 Lt Awd D 184cv Mt,Negro,Diésel,5.0,Manual,2.2,SUV,190000 km,Chevrolet Captiva 2.2 Lt Awd D 184cv Mt,12000.0,U$S,particular,
Chevrolet,Captiva,2008.0,2.0 Vcdi Ltz At,,Diésel,5.0,Automática,2.0,SUV,178000 km,Chevrolet Captiva 2.0 Vcdi Ltz At,8500.0,U$S,particular,
Chevrolet,Captiva,2017.0,2.4 Lt 167cv,,Nafta,5.0,Manual,2.4,SUV,162000 km,Chevrolet Captiva 2.4 Lt 167cv,17000.0,U$S,particular,
Chevrolet,Captiva,2016.0,2.4 Ls 167cv,,Nafta,5.0,Manual,2.4,SUV,114000 km,Chevrolet Captiva 2.4 Ls 167cv,14000.0,U$S,particular,
Chevrolet,Captiva,2009.0,2.0 Vcdi Ltz At,,Diésel,5.0,Automática,2.0,SUV,235000 km,Chevrolet Captiva 2.0 Vcdi Ltz At,8909.09,U$S,particular,
Chevrolet,Captiva,2010.0,2.0 Vcdi Lt Mt,,Diésel,5.0,Manual,2.0,SUV,189000 km,Chevrolet Captiva 2.0 Vcdi Lt Mt,10000.0,U$S,particular,
Chevrolet,Captiva,2008.0,2.0 Vcdi Ltz At,,Diésel,5.0,Automática,2.0,SUV,198000 km,Chevrolet Captiva 2.0 Vcdi Ltz At,8500.0,U$S,particular,
Chevrolet,Captiva,2017.0,2.2 ltz 200 cv,,Diésel,5.0,Automática,2.2,SUV,100000 km,Chevrolet Captiva 2.2 ltz 200 cv,18181.82,U$S,particular,
Chevrolet,Captiva,2013.0,2.2 Ltz Awd D 184cv At,,Diésel,5.0,Automática,2.2,SUV,165000 km,Chevrolet Captiva 2.2 Ltz Awd D 184cv At,14500.0,U$S,particular,
Chevrolet,Captiva,2008.0,2.0 Vcdi Lt Mt,,Diésel,5.0,Manual,2.0,SUV,159000 km,Chevrolet Captiva 2.0 Vcdi Lt Mt,9500.0,U$S,particular,
Chevrolet,Captiva,2016.0,2.4 Lt 167cv,Negro,Nafta,5.0,Manual,2.4,SUV,160000 km,Chevrolet Captiva 2.4 Lt 167cv,14000.0,U$S,particular,
Chevrolet,Captiva,2013.0,2.4 Ls Mt Fwd 167cv,,Nafta,5.0,Manual,2.4,SUV,159000 km,Chevrolet Captiva 2.4 Ls Mt Fwd 167cv,12000.0,U$S,particular,
Chevrolet,Captiva,2018.0,2.4 Ls 167cv,Azul,Nafta,5.0,Manual,2.4,SUV,100000 km,Chevrolet Captiva 2.4 Ls 167cv,19500.0,U$S,particular,
Chevrolet,Captiva,2018.0,2.2 Ltz 184cv,Gris,Diésel,5.0,Automática,2.2,SUV,32000 km,Chevrolet Captiva 2.2 Ltz 184cv,27000.0,U$S,particular,
Chevrolet,Captiva,2016.0,2.4 Lt Mt Awd 167cv,,Nafta,5.0,Manual,2.4,SUV,112000 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,15000.0,U$S,particular,
Chevrolet,Captiva,2016.0,2.2 Ltz Awd D 184cv At,Blanco,Diésel,5.0,Automática,2.2,SUV,115000 km,Chevrolet Captiva 2.2 Ltz Awd D 184cv At,17727.27,U$S,particular,
Chevrolet,Captiva,2016.0,2.4 Ls 167cv,,Nafta,5.0,Manual,2.4,SUV,75000 km,Chevrolet Captiva 2.4 Ls 167cv,14090.91,U$S,particular,
Chevrolet,Captiva,2018.0,2.4 Ls 167cv,,Nafta,5.0,Manual,2.4,SUV,44500 km,Chevrolet Captiva 2.4 Ls 167cv,20000.0,U$S,particular,
Chevrolet,Captiva,2013.0,2.2 Lt Awd D 184cv Mt,,Diésel,5.0,Manual,2.2,SUV,72600 km,Chevrolet Captiva 2.2 Lt Awd D 184cv Mt,14363.64,U$S,particular,
Chevrolet,Captiva,2017.0,2.4 Ls 167cv,Gris,Nafta,5.0,Manual,2.4,SUV,85500 km,Chevrolet Captiva 2.4 Ls 167cv,20000.0,U$S,particular,
Chevrolet,Captiva,2008.0,2.0 Vcdi Ltz At,,Diésel,5.0,Automática,2.0,SUV,263000 km,Chevrolet Captiva 2.0 Vcdi Ltz At,7818.18,U$S,particular,
Chevrolet,Captiva,2012.0,2.4 Ls - 167 cv,,Nafta,5.0,Manual,2.4,SUV,240000 km,Chevrolet Captiva 2.4 Ls - 167 cv,9000.0,U$S,particular,
Chevrolet,Captiva,2013.0,2.2 Ltz Awd D 184cv At,Plateado,Diésel,5.0,Automática,2.2,SUV,170000 km,Chevrolet Captiva 2.2 Ltz Awd D 184cv At,15500.0,U$S,particular,
Chevrolet,Captiva,2018.0,2.4 Ls 167cv,Azul,Nafta,5.0,Manual,2.4,SUV,74000 km,Chevrolet Captiva 2.4 Ls 167cv,17500.0,U$S,particular,
Chevrolet,Captiva,2018.0,2.4 Ls 167cv,Azul,Nafta,5.0,Manual,2.4,SUV,90000 km,Chevrolet Captiva 2.4 Ls 167cv,19500.0,U$S,particular,
Chevrolet,Captiva,2014.0,2.4 Lt Mt Awd 167cv,,Nafta,5.0,Manual,2.4,SUV,102000 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,13181.82,U$S,particular,
Chevrolet,Captiva,2008.0,2.0 Vcdi Lt Mt,Dorado,Diésel,5.0,Manual,2.0,SUV,141500 km,Chevrolet Captiva 2.0 Vcdi Lt Mt,6363.64,U$S,particular,
Chevrolet,Captiva,2014.0,2.4 Lt Mt Awd 167cv,,Nafta,5.0,Manual,2.4,SUV,132000 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,14545.45,U$S,particular,
Chevrolet,Captiva,2010.0,2.0 Vcdi Lt Mt,,Diésel,5.0,Manual,2.0,SUV,175000 km,Chevrolet Captiva 2.0 Vcdi Lt Mt,8090.91,U$S,particular,
Chevrolet,Captiva,2013.0,LT,Negro,Diésel,5.0,Manual,DIESEL 2.2,SUV,147000 km,Chevrolet Captiva Lt Diesel 3 Filas De Asientos,10500.0,U$S,particular,No
Chevrolet,Captiva,2017.0,2.4 Lt 167cv,,Nafta,5.0,Manual,2.4,SUV,110000 km,Chevrolet Captiva 2.4 Lt 167cv,17272.73,U$S,particular,
Chevrolet,Captiva,2017.0,2.2 Ltz 184cv,Negro,Diésel,5.0,Automática,2.2,SUV,155000 km,Chevrolet Captiva 2.2 Ltz 184cv,18181.82,U$S,particular,
Chevrolet,Captiva,2016.0,2.4 Lt Mt Awd 167cv,,Nafta,5.0,Manual,2.4,SUV,138500 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,15000.0,U$S,particular,
Chevrolet,Captiva,2012.0,2.4 Lt Mt Awd 167cv,,Nafta,5.0,Manual,2.4,SUV,169000 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,10000.0,U$S,particular,
Chevrolet,Captiva,2013.0,2.4 Lt Mt Awd 167cv,,Nafta,5.0,Manual,2.4,SUV,160000 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,10909.09,U$S,particular,
Chevrolet,Captiva,2014.0,2.2 Ltz Awd D 184cv At,,Diésel,5.0,Automática,2.2,SUV,139000 km,Chevrolet Captiva 2.2 Ltz Awd D 184cv At,15000.0,U$S,particular,
Chevrolet,Captiva,2017.0,2.4 Ls 167cv,,Nafta,5.0,Manual,2.4,SUV,108000 km,Chevrolet Captiva 2.4 Ls 167cv,17045.45,U$S,particular,
Chevrolet,Captiva,2016.0,2.4 Lt Mt Awd 167cv,,Nafta,5.0,Manual,2.4,SUV,130000 km,Chevrolet Captiva 2.4 Lt Mt Awd 167cv,14545.45,U$S,particular,
Chevrolet,Captiva,2012.0,2.2 Ltz Awd D 184cv At,,Diésel,5.0,Automática,2.2,SUV,165000 km,Chevrolet Captiva 2.2 Ltz Awd D 184cv At,12727.27,U$S,particular,
Chevrolet,Captiva,2016.0,2.4 Ls 167cv,Gris,Nafta,5.0,Manual,2.4,SUV,67000 km,Chevrolet Captiva 2.4 Ls 167cv,7272.73,U$S,concesionaria,
Renault,Captur,2019.0,2.0 Intens Manual,Plateado,Nafta,5.0,Manual,2.0,SUV,28000 km,Renault Captur 2.0 Intens Manual,18181.82,U$S,tienda,
Renault,Captur,2017.0,2.0 Intens,Gris,Nafta,5.0,Automática,2.0,SUV,139084 km,Renault Captur 2.0 Intens,15818.18,U$S,concesionaria,
Renault,Captur,2018.0,1.6 Intens Cvt,Amarillo,Nafta,5.0,Automática,1.6,SUV,87000 km,Renault Captur 1.6 Intens Cvt,16362.73,U$S,tienda,
Renault,Captur,2016.0,2.0 Intens,Dorado,Nafta,5.0,Manual,2.0,SUV,80000 km,Renault Captur 2.0 Intens,14636.36,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Intens Manual,Negro,Nafta,5.0,Manual,2.0,SUV,47000 km,Renault Captur 2.0 Intens Manual,18181.82,U$S,tienda,
Renault,Captur,2020.0,BOSE 1.6 CVT,Blanco,Nafta,5.0,Automática,1.6,SUV,48000 km,Renault Captur BOSE 1.6 CVT,17181.82,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Intens,Naranja,Nafta,5.0,Automática,2.0,SUV,96000 km,Renault Captur 2.0 Intens,16181.82,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Intens Manual,Blanco,Nafta,5.0,Manual,2.0,SUV,80000 km,Renault Captur 2.0 Intens Manual,18000.0,U$S,particular,
Renault,Captur,2019.0,1.6 Intens Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,121700 km,Renault Captur 1.6 Intens Cvt,16272.73,U$S,tienda,
Renault,Captur,2019.0,1.6 Intens Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,121700 km,Renault Captur 1.6 Intens Cvt,16272.73,U$S,tienda,
Renault,Captur,2019.0,1.6 Intens Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,121700 km,Renault Captur 1.6 Intens Cvt,16272.73,U$S,tienda,
Renault,Captur,2019.0,1.6 Intens Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,121700 km,Renault Captur 1.6 Intens Cvt,11726.45,U$S,tienda,
Renault,Captur,2019.0,1.6 Intens Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,121700 km,Renault Captur 1.6 Intens Cvt,16272.73,U$S,tienda,
Renault,Captur,2020.0,2.0 Zen,Rojo,Nafta,5.0,Manual,2.0,SUV,79000 km,Renault Captur 2.0 Zen,6363.64,U$S,concesionaria,
Renault,Captur,2019.0,1.6 Intens Cvt,Plateado,Nafta,5.0,Automática,1.6,SUV,41300 km,Renault Captur 1.6 Intens Cvt,16809.09,U$S,particular,
Renault,Captur,2018.0,1.6 Intens Cvt,Rojo,Nafta,5.0,Automática,1.6,SUV,78000 km,Renault Captur 1.6 Intens Cvt,16181.82,U$S,concesionaria,
Renault,Captur,2018.0,1.6 Intens Cvt,Plateado,Nafta,5.0,Automática,1.6,SUV,68000 km,Renault Captur 1.6 Intens Cvt,16181.82,U$S,concesionaria,
Renault,Captur,2018.0,2.0 Intens,Blanco,Nafta,5.0,Manual,2.0,SUV,65300 km,Renault Captur 2.0 Intens,15727.27,U$S,concesionaria,
Renault,Captur,2018.0,2.0 Intens,Rojo,Nafta,5.0,Manual,2.0,SUV,123000 km,Renault Captur 2.0 Intens,14454.55,U$S,tienda,
Renault,Captur,2019.0,1.6 Intens Cvt,Rojo,Nafta,5.0,Automática,1.6,SUV,66655 km,Renault Captur 1.6 Intens Cvt,16363.64,U$S,tienda,
Renault,Captur,2018.0,1.6 Life,Blanco,Nafta,5.0,Manual,1.6,SUV,82000 km,Renault Captur 1.6 Life,14545.45,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Intens Manual,Blanco,Nafta,5.0,Manual,2.0,SUV,59500 km,Renault Captur 2.0 Intens Manual,13590.91,U$S,tienda,
Renault,Captur,2019.0,1.6 Intens Cvt,Blanco,Nafta,5.0,Automática,1.6,SUV,84000 km,Renault Captur 1.6 Intens Cvt,17500.0,U$S,concesionaria,
Renault,Captur,2019.0,1.6 Life,Blanco,Nafta,5.0,Manual,1.6,SUV,62000 km,Renault Captur 1.6 Life,15363.64,U$S,concesionaria,
Renault,Captur,2019.0,1.6 Intens Cvt,Rojo,Nafta,5.0,Automática,1.6,SUV,66665 km,Renault Captur 1.6 Intens Cvt,16363.64,U$S,tienda,
Renault,Captur,2017.0,2.0 Intens,Gris,Nafta,5.0,Automática,2.0,SUV,66000 km,Renault Captur 2.0 Intens,15000.0,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Zen,Gris,Nafta,5.0,Manual,2.0,SUV,96940 km,Renault Captur 2.0 Zen,14454.55,U$S,tienda,
Renault,Captur,2017.0,2.0 Intens,Gris,Nafta,5.0,Automática,2.0,SUV,69000 km,Renault Captur 2.0 Intens,15136.36,U$S,concesionaria,
Renault,Captur,2019.0,1.6 Intens Cvt,Rojo,Nafta,5.0,Automática,1.6,SUV,66655 km,Renault Captur 1.6 Intens Cvt,16363.64,U$S,tienda,
Renault,Captur,2019.0,2.0 Intens Manual,Blanco,Nafta,5.0,Manual,2.0,SUV,59000 km,Renault Captur 2.0 Intens Manual,18600.0,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Intens Manual,Marrón,Nafta,5.0,Manual,2.0,SUV,76000 km,Renault Captur 2.0 Intens Manual,16818.18,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Intens Manual,Plateado,Nafta,5.0,Manual,2.0,SUV,79000 km,Renault Captur 2.0 Intens Manual,15363.64,U$S,concesionaria,
Renault,Captur,2019.0,2.0 Intens Manual,Blanco,Nafta,5.0,Manual,2.0,SUV,67000 km,Renault Captur 2.0 Intens Manual,19500.0,U$S,particular,
Renault,Captur,2018.0,2.0 Intens,Blanco,Nafta,5.0,Manual,2.0,SUV,113000 km,Renault Captur 2.0 Intens,17272.73,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Intens,Blanco,Nafta,5.0,Manual,2,SUV,71000 km,Renault Captur 2.0 Intens,15363.64,U$S,concesionaria,No
Renault,Captur,2017.0,2.0 Zen,Gris,Nafta,5.0,Manual,2.0,SUV,96000 km,Renault Captur 2.0 Zen,14454.54,U$S,tienda,
Renault,Captur,2019.0,1.6 Intens Cvt,Ocre,Nafta,5.0,Automática,1.6,SUV,97000 km,Renault Captur 1.6 Intens Cvt,17181.82,U$S,concesionaria,No
Renault,Captur,2017.0,2.0 Zen,,Nafta/GNC,5.0,Manual,2.0,SUV,80000 km,Renault Captur 2.0 Zen,14727.27,U$S,concesionaria,
Renault,Captur,2019.0,1.6 Intens Cvt,Rojo,Nafta,5.0,Automática,1.6,SUV,41000 km,Renault Captur 1.6 Intens Cvt,19999.09,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Zen,Gris,Nafta,5.0,Manual,2.0,SUV,79000 km,Renault Captur 2.0 Zen,14537.18,U$S,concesionaria,
Renault,Captur,2019.0,1.6 Intens Cvt,Rojo,Nafta,5.0,Automática,1.6,SUV,66655 km,Renault Captur 1.6 Intens Cvt,16363.64,U$S,tienda,
Renault,Captur,2020.0,2.0 Zen,,Nafta,5.0,Manual,2.0,SUV,69100 km,Renault Captur 2.0 Zen,17499.0,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Intens Manual,,Nafta,5.0,Manual,2.0,SUV,62000 km,Renault Captur 2.0 Intens Manual,17727.27,U$S,concesionaria,
Renault,Captur,2021.0,2.0 Zen,Gris,Nafta,5.0,Manual,2.0,SUV,0 km,Renault Captur 2.0 Zen,43860.91,U$S,tienda,Sí
Renault,Captur,2019.0,2.0 Zen,Rojo,Nafta,5.0,Manual,2.0,SUV,91549 km,Renault Captur 2.0 Zen,13818.18,U$S,tienda,
Renault,Captur,2018.0,1.6 Intens Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,85000 km,Renault Captur 1.6 Intens Cvt,17000.0,U$S,particular,
Renault,Captur,2017.0,2.0 Intens Manual,,Nafta,5.0,Manual,2.0,SUV,80000 km,Renault Captur 2.0 Intens Manual,17500.0,U$S,particular,
Renault,Captur,2021.0,2.0 Zen,Plateado,Nafta,5.0,Manual,2.0,SUV,12000 km,Renault Captur 2.0 Zen,19900.0,U$S,particular,
Renault,Captur,2018.0,1.6 Life,Rojo,Nafta,5.0,Manual,1.6,SUV,43170 km,Renault Captur 1.6 Life,15681.82,U$S,concesionaria,
Renault,Captur,2018.0,2.0 Intens,,Nafta,5.0,Manual,2.0,SUV,82000 km,Renault Captur 2.0 Intens,16800.0,U$S,particular,
Renault,Captur,2018.0,2.0 Intens,,Nafta,5.0,Manual,2.0,SUV,92000 km,Renault Captur 2.0 Intens,15000.0,U$S,particular,
Renault,Captur,2017.0,2.0 Intens Manual,Rojo,Nafta,5.0,Manual,2.0,SUV,46000 km,Renault Captur 2.0 Intens Manual,15909.09,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Zen,,Nafta,5.0,Manual,2.0,SUV,87000 km,Renault Captur 2.0 Zen,14000.0,U$S,particular,
Renault,Captur,2018.0,2.0 Intens,,Nafta,5.0,Manual,2.0,SUV,79553 km,Renault Captur 2.0 Intens,15909.09,U$S,particular,
Renault,Captur,2018.0,2.0 Intens,Blanco,Nafta,5.0,Manual,2.0,SUV,81200 km,Renault Captur 2.0 Intens,17500.0,U$S,concesionaria,Sí
Renault,Captur,2018.0,2.0 Intens,Blanco,Nafta,5.0,Manual,2.0,SUV,81202 km,Renault Captur 2.0 Intens,17500.0,U$S,concesionaria,Sí
Renault,Captur,2020.0,1.6 Intens Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,58000 km,Renault Captur 1.6 Intens Cvt,17272.73,U$S,concesionaria,
Renault,Captur,2018.0,2.0 Intens,,Nafta,5.0,Manual,2.0,SUV,51000 km,Renault Captur 2.0 Intens,15500.0,U$S,particular,
Renault,Captur,2019.0,1.6 Life,,Nafta,5.0,Manual,1.6,SUV,122000 km,Renault Captur 1.6 Life,15454.55,U$S,concesionaria,
Renault,Captur,2022.0,1.6 Intens Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,67900 km,Renault Captur 1.6 Intens Cvt,18818.18,U$S,tienda,
Renault,Captur,2020.0,2.0 Intens Manual,,Nafta,5.0,Manual,2.0,SUV,29000 km,Renault Captur 2.0 Intens Manual,17727.27,U$S,concesionaria,
Renault,Captur,2017.0,1.6 Intens Mt,,Nafta,5.0,Manual,1.6,SUV,107000 km,Renault Captur 1.6 Intens Mt,14990.91,U$S,tienda,
Renault,Captur,2018.0,1.6 Intens Cvt,Amarillo,Nafta,5.0,Automática,1.6,SUV,120000 km,Renault Captur 1.6 Intens Cvt,16163.64,U$S,particular,Sí
Renault,Captur,2017.0,2.0 Intens,Gris,Nafta,5.0,Automática,2.0,SUV,88000 km,Renault Captur 2.0 Intens,15500.0,U$S,concesionaria,
Renault,Captur,2019.0,1.6 Intens Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,80000 km,Renault Captur 1.6 Intens Cvt,16818.18,U$S,particular,
Renault,Captur,2019.0,2.0 Intens Manual,,Nafta,5.0,Manual,2.0,SUV,55000 km,Renault Captur 2.0 Intens Manual,15909.09,U$S,particular,
Renault,Captur,2017.0,2.0 Intens Manual,,Nafta,5.0,Manual,2.0,SUV,98000 km,Renault Captur 2.0 Intens Manual,14090.91,U$S,particular,
Renault,Captur,2017.0,2.0 Intens,Naranja,Nafta,5.0,Automática,2.0,SUV,90000 km,Renault Captur 2.0 Intens,17000.0,U$S,particular,
Renault,Captur,2018.0,1.6 Intens Cvt,,Nafta,5.0,Automática,1.6,SUV,58000 km,Renault Captur 1.6 Intens Cvt,18700.0,U$S,particular,
Renault,Captur,2018.0,2.0 Intens,,Nafta,5.0,Manual,2.0,SUV,92000 km,Renault Captur 2.0 Intens,14090.91,U$S,particular,
Renault,Captur,2017.0,2.0 Intens Manual,,Nafta,5.0,Manual,2.0,SUV,77000 km,Renault Captur 2.0 Intens Manual,16363.64,U$S,particular,
Renault,Captur,2021.0,1.6 Intens Cvt,,Nafta,5.0,Automática,1.6,SUV,16500 km,Renault Captur 1.6 Intens Cvt,22454.55,U$S,particular,
Renault,Captur,2019.0,1.6 Intens Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,104000 km,Renault Captur 1.6 Intens Cvt,18200.0,U$S,particular,
Renault,Captur,2017.0,2.0 Intens,Rojo,Nafta,5.0,Automática,2.0,SUV,18000 km,Renault Captur 2.0 Intens,16363.64,U$S,concesionaria,
Renault,Captur,2019.0,1.6 Life,Rojo,Nafta,5.0,Manual,1.6,SUV,41000 km,Renault Captur 1.6 Life,17272.73,U$S,concesionaria,
Renault,Captur,2023.0,1.6 Intens Cvt,Gris,Nafta,5.0,Automática,1.6,SUV,23500 km,Renault Captur 1.6 Intens Cvt,24363.64,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Zen,Negro,Nafta,5.0,Manual,2.0,SUV,44000 km,Renault Captur 2.0 Zen,14545.45,U$S,tienda,
Renault,Captur,2020.0,2.0 Intens Manual,Gris,Nafta,5.0,Manual,2.0,SUV,106000 km,Renault Captur 2.0 Intens Manual,14318.18,U$S,tienda,
Renault,Captur,2019.0,1.6 Life,Gris,Nafta,5.0,Manual,INYECCION MULTI PUNTO,SUV,66000 km,Renault Captur 1.6 Life,17090.91,U$S,concesionaria,
Renault,Captur,2017.0,2.0 Intens Manual,,Nafta,5.0,Manual,2.0,SUV,132000 km,Renault Captur 2.0 Intens Manual,16500.0,U$S,particular,
Renault,Captur,2020.0,2.0 Intens Manual,Plateado,Nafta,5.0,Manual,2.0,SUV,38000 km,Renault Captur 2.0 Intens Manual,18454.55,U$S,particular,Sí
Renault,Captur,2019.0,2.0 Intens Manual,Gris,Nafta,5.0,Manual,2.0,SUV,30000 km,Renault Captur 2.0 Intens Manual,18181.82,U$S,tienda,
Renault,Captur,2018.0,1.6 Intens Cvt,Marrón,Nafta,5.0,Automática,1.6,SUV,87000 km,Renault Captur 1.6 Intens Cvt,16363.64,U$S,tienda,
